creator,product_id,data,gmv,comissao,unidades,pedidos,unid_devolvidas
suzane.ganga,1731763836201109087,2026-06-24,99.9,0.0,1,1,0
suzane.ganga,1731763836201109087,2026-06-27,99.9,0.0,1,1,0
suzane.ganga,1731763836201109087,2026-06-29,99.9,7.99,1,1,0
suzane.ganga,1731763836201109087,2026-07-01,609.68,41.58,5,3,0
suzane.ganga,1731763836201109087,2026-07-02,198.8,0.0,2,2,0
suzane.ganga,1731763836201109087,2026-07-03,99.4,7.95,1,1,0
suzane.ganga,1731763836201109087,2026-07-04,198.8,7.15,2,2,0
tacianecreator,1731763836201109087,2026-06-01,944.0,66.54,10,10,0
tacianecreator,1732620602328647263,2026-06-01,179.8,21.58,2,2,0
tacianecreator,1734713315420767839,2026-06-01,109.9,13.19,1,1,0
tacianecreator,1731763836201109087,2026-06-02,7901.0,375.23,90,84,5
tacianecreator,1732620602328647263,2026-06-02,4794.0,575.4,60,60,6
tacianecreator,1733491008023201375,2026-06-02,94.9,11.39,1,1,1
tacianecreator,1734314781918922335,2026-06-02,109.9,13.19,1,1,0
tacianecreator,1733690547643385439,2026-06-02,269.7,32.37,3,3,1
tacianecreator,1734713315420767839,2026-06-02,94.9,11.39,1,1,0
tacianecreator,1735220480519472735,2026-06-02,89.9,10.79,1,1,0
tacianecreator,1731763836201109087,2026-06-03,4919.6,56.95,54,52,5
tacianecreator,1732620602328647263,2026-06-03,79.9,9.59,1,1,0
tacianecreator,1731763836201109087,2026-06-04,8280.8,190.62,92,88,9
tacianecreator,1732620602328647263,2026-06-04,399.5,47.95,5,5,1
tacianecreator,1734385284273899103,2026-06-04,119.6,14.36,2,2,0
tacianecreator,1731763836201109087,2026-06-05,8580.3,350.06,97,94,12
tacianecreator,1732620602328647263,2026-06-05,3795.3,431.55,47,46,2
tacianecreator,1733690547643385439,2026-06-05,489.5,58.75,5,5,0
tacianecreator,1734713315420767839,2026-06-05,189.8,22.78,2,1,0
tacianecreator,1735220480519472735,2026-06-05,89.9,10.79,1,1,1
tacianecreator,1734638981592876639,2026-06-05,59.76,7.17,1,1,1
tacianecreator,1733491008023201375,2026-06-06,94.9,11.39,1,1,0
tacianecreator,1731763836201109087,2026-06-06,3406.2,117.49,38,38,1
tacianecreator,1732620602328647263,2026-06-06,419.5,28.77,5,5,0
tacianecreator,1731763836201109087,2026-06-07,11027.8,171.44,122,118,7
tacianecreator,1732620602328647263,2026-06-07,79.9,9.59,1,1,0
tacianecreator,1733690547643385439,2026-06-07,109.9,13.19,1,1,0
tacianecreator,1735220480519472735,2026-06-07,99.9,0.0,1,1,0
tacianecreator,1734190087073400415,2026-06-08,69.9,8.39,1,1,0
tacianecreator,1731763836201109087,2026-06-08,8380.7,107.9,93,93,6
tacianecreator,1735220480519472735,2026-06-08,199.8,0.0,2,2,0
tacianecreator,1732620602328647263,2026-06-08,99.9,0.0,1,1,0
tacianecreator,1733690547643385439,2026-06-08,109.9,13.19,1,1,0
tacianecreator,1731763836201109087,2026-06-09,8400.7,107.88,93,93,5
tacianecreator,1732620602328647263,2026-06-09,279.7,27.97,3,3,0
tacianecreator,1731763836201109087,2026-06-10,11587.0,231.73,130,127,10
tacianecreator,1734190087073400415,2026-06-10,139.8,16.78,2,2,0
tacianecreator,1735220480519472735,2026-06-10,489.5,9.99,5,5,0
tacianecreator,1732620602328647263,2026-06-10,15280.9,1486.14,191,190,15
tacianecreator,1733690547643385439,2026-06-10,89.9,10.79,1,1,0
tacianecreator,1731763836201109087,2026-06-11,6762.5,116.87,75,73,3
tacianecreator,1732620602328647263,2026-06-11,299.7,29.97,3,3,0
tacianecreator,1735220480519472735,2026-06-11,99.9,0.0,1,1,0
tacianecreator,1731763836201109087,2026-06-12,5504.09,89.9,60,59,7
tacianecreator,1735220480519472735,2026-06-12,99.9,0.0,1,1,0
tacianecreator,1732620602328647263,2026-06-12,99.9,9.99,1,1,0
tacianecreator,1731763836201109087,2026-06-13,3845.89,62.93,42,42,2
tacianecreator,1732620602328647263,2026-06-13,299.7,29.97,3,2,0
tacianecreator,1735220480519472735,2026-06-13,199.8,0.0,2,2,0
tacianecreator,1732620602328647263,2026-06-14,659.3,65.93,7,7,0
tacianecreator,1731763836201109087,2026-06-14,1413.69,102.41,14,14,3
tacianecreator,1733690547643385439,2026-06-14,109.9,13.19,1,1,0
tacianecreator,1732620602328647263,2026-06-15,739.2,64.93,8,8,0
tacianecreator,1731763836201109087,2026-06-15,1978.0,68.93,20,19,2
tacianecreator,1733355336293385823,2026-06-15,79.9,7.99,1,1,0
tacianecreator,1731763836201109087,2026-06-16,8151.29,245.71,88,84,8
tacianecreator,1732620602328647263,2026-06-16,2277.3,185.78,27,27,2
tacianecreator,1735220480519472735,2026-06-16,99.9,9.99,1,1,0
tacianecreator,1734713315420767839,2026-06-16,109.9,0.0,1,1,0
tacianecreator,1731763836201109087,2026-06-17,3426.69,128.87,34,33,3
tacianecreator,1734190087073400415,2026-06-17,139.8,16.78,2,1,0
tacianecreator,1732620602328647263,2026-06-17,1138.8,48.95,12,12,4
tacianecreator,1731763836201109087,2026-06-18,2947.19,58.94,29,29,2
tacianecreator,1732620602328647263,2026-06-18,699.3,9.99,7,7,0
tacianecreator,1734314781918922335,2026-06-18,109.9,10.99,1,1,0
tacianecreator,1731763836201109087,2026-06-19,2397.6,59.94,24,22,0
tacianecreator,1732620602328647263,2026-06-19,399.6,19.98,4,4,1
tacianecreator,1731763836201109087,2026-06-20,1888.1,79.92,19,18,3
tacianecreator,1732620602328647263,2026-06-20,399.6,29.97,4,4,0
tacianecreator,1732620602328647263,2026-06-21,679.3,29.97,7,7,1
tacianecreator,1731763836201109087,2026-06-21,1518.59,37.96,15,15,0
tacianecreator,1735220480519472735,2026-06-21,199.8,0.0,2,2,0
tacianecreator,1731763836201109087,2026-06-22,9967.8,735.09,122,113,1
tacianecreator,1735220480519472735,2026-06-22,279.7,17.98,3,3,0
tacianecreator,1732620602328647263,2026-06-22,349.6,26.97,4,4,0
tacianecreator,1734713315420767839,2026-06-22,84.9,8.49,1,1,0
tacianecreator,1732620602328647263,2026-06-23,479.5,9.99,5,5,0
tacianecreator,1735220480519472735,2026-06-23,479.5,28.97,5,5,1
tacianecreator,1731763836201109087,2026-06-23,7416.1,626.73,89,84,2
tacianecreator,1733690547643385439,2026-06-23,109.9,13.19,1,1,0
tacianecreator,1733491089938155103,2026-06-23,84.9,10.19,1,1,0
tacianecreator,1733537963414488671,2026-06-23,94.9,11.39,1,1,0
tacianecreator,1731763836201109087,2026-06-24,1968.0,47.95,20,20,0
tacianecreator,1735220480519472735,2026-06-24,99.9,9.99,1,1,0
tacianecreator,1732620602328647263,2026-06-24,89.9,8.99,1,1,0
tacianecreator,1731763836201109087,2026-06-25,28977.43,2458.29,392,350,11
tacianecreator,1732956787016435295,2026-06-25,2552.8,255.28,19,19,0
tacianecreator,1735220491823449695,2026-06-25,254.41,16.98,3,3,0
tacianecreator,1733355336293385823,2026-06-25,159.8,15.98,2,1,0
tacianecreator,1735220480519472735,2026-06-25,418.34,41.83,5,5,0
tacianecreator,1732620602328647263,2026-06-25,159.8,15.98,2,2,0
tacianecreator,1734713315420767839,2026-06-25,314.7,31.47,3,3,0
tacianecreator,1733538126820050527,2026-06-25,294.7,35.37,3,3,0
tacianecreator,1733908931607103071,2026-06-25,129.99,15.6,1,1,0
tacianecreator,1731763836201109087,2026-06-26,3466.39,85.91,37,36,0
tacianecreator,1732620602328647263,2026-06-26,196.26,19.63,2,2,0
tacianecreator,1735220480519472735,2026-06-26,89.9,8.99,1,1,0
tacianecreator,1734190087073400415,2026-06-26,69.9,8.39,1,1,0
tacianecreator,1731763836201109087,2026-06-27,3197.17,123.92,31,28,0
tacianecreator,1732620602328647263,2026-06-27,99.9,0.0,1,1,0
tacianecreator,1731763836201109087,2026-06-28,659.3,27.97,7,7,0
tacianecreator,1731763836201109087,2026-06-29,28774.6,2387.03,354,316,0
tacianecreator,1734426660402398815,2026-06-29,59.76,7.17,1,1,0
tacianecreator,1735220480519472735,2026-06-29,289.7,18.98,3,3,0
tacianecreator,1732620602328647263,2026-06-29,179.8,17.98,2,2,0
tacianecreator,1732956787016435295,2026-06-29,139.9,13.99,1,1,0
tacianecreator,1734713315420767839,2026-06-29,94.9,9.49,1,1,0
tacianecreator,1733690547643385439,2026-06-29,89.9,10.79,1,1,0
tacianecreator,1734638981592876639,2026-06-29,59.76,7.17,1,1,0
tacianecreator,1731763836201109087,2026-06-30,7830.6,639.22,94,81,0
tacianecreator,1732620602328647263,2026-06-30,199.8,19.98,2,2,0
tacianecreator,1735220480519472735,2026-06-30,189.8,8.99,2,2,0
tacianecreator,1731763836201109087,2026-07-01,4315.78,130.85,44,42,0
tacianecreator,1732620602328647263,2026-07-01,299.7,29.97,3,3,0
tacianecreator,1735220480519472735,2026-07-01,399.6,9.99,4,4,0
tacianecreator,1731763836201109087,2026-07-02,4572.2,118.67,48,47,0
tacianecreator,1731763836201109087,2026-07-03,6325.9,359.18,71,60,0
tacianecreator,1735220480519472735,2026-07-03,279.7,7.99,3,3,0
tacianecreator,1731763836201109087,2026-07-04,4247.1,160.23,44,36,0
tacianecreator,1735220480519472735,2026-07-04,99.9,9.99,1,1,0
tacianecreator,1731763836201109087,2026-07-05,2923.5,66.68,30,28,0
tacianecreator,1735220480519472735,2026-07-05,269.7,17.98,3,3,0
tacianecreator,1734202787355592287,2026-07-05,119.9,14.38,2,1,0
tacianecreator,1734190087073400415,2026-07-05,119.9,14.38,2,1,0
tacianecreator,1732620602328647263,2026-07-05,199.8,19.98,2,2,0
tacianecreator,1731763836201109087,2026-07-06,695.8,19.88,7,7,0
tacianecreator,1734713315420767839,2026-07-06,109.4,10.94,1,1,0
tainarasampaio0,1731763836201109087,2026-07-01,109.9,8.79,1,1,0
talissaaloreto,1731763836201109087,2026-06-07,89.9,7.19,1,1,1
taniaribeiro_creator,1731763836201109087,2026-06-02,89.9,7.19,1,1,0
tatianemoraes_makeup,1731763836201109087,2026-06-10,109.9,8.79,1,1,0
testae00,1731763836201109087,2026-06-18,109.9,0.0,1,1,0
thai.nogueira,1731763836201109087,2026-07-04,417.6,37.6,4,1,0
thainabeautyoficial,1731763836201109087,2026-06-01,409.6,49.16,4,3,1
thainabeautyoficial,1735220480519472735,2026-06-01,99.9,11.99,1,1,0
thainabeautyoficial,1731763836201109087,2026-06-02,179.8,10.79,2,2,0
thainabeautyoficial,1731763836201109087,2026-06-03,449.5,43.16,5,5,0
thainabeautyoficial,1731763836201109087,2026-06-04,179.8,21.58,2,2,0
thainabeautyoficial,1733537963414488671,2026-06-04,109.9,13.19,1,1,1
thainabeautyoficial,1731763836201109087,2026-06-05,269.7,32.37,3,3,0
thainabeautyoficial,1735220480519472735,2026-06-05,99.9,11.99,1,1,0
thainabeautyoficial,1731763836201109087,2026-06-06,359.6,21.58,4,4,0
thainabeautyoficial,1735220480519472735,2026-06-06,99.9,11.99,1,1,0
thainabeautyoficial,1734713315420767839,2026-06-07,99.9,11.99,1,1,0
thainabeautyoficial,1731763836201109087,2026-06-07,629.3,32.37,7,7,0
thainabeautyoficial,1731763836201109087,2026-06-08,449.5,32.37,5,5,1
thainabeautyoficial,1731763836201109087,2026-06-09,539.4,21.58,6,6,0
thainabeautyoficial,1731763836201109087,2026-06-10,449.5,43.16,5,5,0
thainabeautyoficial,1735220480519472735,2026-06-10,99.9,11.99,1,1,0
thainabeautyoficial,1734713315420767839,2026-06-10,99.9,11.99,1,1,0
thainabeautyoficial,1731763836201109087,2026-06-11,539.4,32.37,6,6,0
thainabeautyoficial,1731763836201109087,2026-06-12,809.1,32.37,9,9,0
thainabeautyoficial,1731763836201109087,2026-06-13,89.9,0.0,1,1,0
thainabeautyoficial,1731763836201109087,2026-06-14,99.9,0.0,1,1,0
thainabeautyoficial,1731763836201109087,2026-06-16,619.68,62.38,5,5,0
thainabeautyoficial,1731763836201109087,2026-06-17,299.7,23.98,3,3,0
thainabeautyoficial,1732620602328647263,2026-06-17,99.9,11.99,1,1,0
thainabeautyoficial,1734314781918922335,2026-06-17,99.9,11.99,1,1,0
thainabeautyoficial,1731763836201109087,2026-06-18,199.8,23.98,2,2,0
thainabeautyoficial,1735220491823449695,2026-06-19,109.9,0.0,1,1,0
thainabeautyoficial,1731763836201109087,2026-06-19,99.9,0.0,1,1,0
thainabeautyoficial,1731763836201109087,2026-06-20,199.8,11.99,2,2,0
thainabeautyoficial,1731763836201109087,2026-06-21,299.7,23.98,3,3,0
thainabeautyoficial,1731763836201109087,2026-06-22,299.7,11.99,3,3,0
thainabeautyoficial,1731763836201109087,2026-06-23,299.7,0.0,3,3,0
thainabeautyoficial,1731763836201109087,2026-06-24,299.7,11.99,3,3,0
thainabeautyoficial,1731763836201109087,2026-06-25,249.89,0.0,2,1,0
thainabeautyoficial,1731763836201109087,2026-06-26,99.9,11.99,1,1,0
thainabeautyoficial,1731763836201109087,2026-06-27,399.6,23.98,4,4,0
thainabeautyoficial,1731763836201109087,2026-06-28,99.9,0.0,1,1,0
thainabeautyoficial,1731763836201109087,2026-06-30,99.9,0.0,1,1,0
thainabeautyoficial,1735220491823449695,2026-06-30,109.9,13.19,1,1,0
thainabeautyoficial,1731763836201109087,2026-07-01,509.5,49.16,5,5,0
thainabeautyoficial,1731763836201109087,2026-07-02,489.0,11.99,5,5,0
thainabeautyoficial,1731763836201109087,2026-07-03,198.8,0.0,2,2,0
thainabeautyoficial,1731763836201109087,2026-07-04,387.6,35.79,4,4,0
thainabeautyoficial,1733537963414488671,2026-07-05,94.4,11.33,1,1,0
thainabeautyoficial,1731763836201109087,2026-07-05,198.8,11.93,2,2,0
thaise.suellen,1731763836201109087,2026-07-03,198.8,17.9,2,2,0
thaise.suellen,1731763836201109087,2026-07-05,159.8,14.38,2,1,0
thami.brambilla,1731763836201109087,2026-06-01,209.8,0.0,2,2,0
thami.brambilla,1735220480519472735,2026-06-02,299.7,0.0,3,3,0
thami.brambilla,1731763836201109087,2026-06-02,179.8,21.58,2,2,0
thami.brambilla,1731763836201109087,2026-06-03,469.5,32.37,5,5,0
thami.brambilla,1734190087073400415,2026-06-03,54.9,0.0,1,1,0
thami.brambilla,1735220480519472735,2026-06-04,99.9,0.0,1,1,0
thami.brambilla,1735220480519472735,2026-06-05,199.8,0.0,2,2,0
thami.brambilla,1731763836201109087,2026-06-05,179.8,21.58,2,2,0
thami.brambilla,1731763836201109087,2026-06-06,79.9,9.59,1,1,1
thami.brambilla,1735220480519472735,2026-06-07,199.8,0.0,2,2,0
thami.brambilla,1735220480519472735,2026-06-08,199.8,11.99,2,2,0
thami.brambilla,1735220480519472735,2026-06-09,799.2,23.98,8,8,0
thami.brambilla,1734190087073400415,2026-06-09,69.9,8.39,1,1,0
thami.brambilla,1731763836201109087,2026-06-09,89.9,10.79,1,1,0
thami.brambilla,1735220480519472735,2026-06-10,99.9,0.0,1,1,0
thami.brambilla,1735220480519472735,2026-06-11,99.9,0.0,1,1,0
thami.brambilla,1735220480519472735,2026-06-13,299.7,11.99,3,3,0
thami.brambilla,1735220480519472735,2026-06-14,399.6,23.98,4,4,0
thami.brambilla,1734202787355592287,2026-06-15,79.9,9.59,1,1,0
thami.brambilla,1735220480519472735,2026-06-15,99.9,0.0,1,1,0
thami.brambilla,1735220480519472735,2026-06-16,189.8,0.0,2,2,0
thami.brambilla,1731763836201109087,2026-06-16,99.9,11.99,1,1,1
thami.brambilla,1735220480519472735,2026-06-18,399.6,11.99,4,4,0
thami.brambilla,1735220480519472735,2026-06-19,399.6,11.99,4,4,0
thami.brambilla,1731763836201109087,2026-06-19,199.8,23.98,2,2,0
thami.brambilla,1735220480519472735,2026-06-21,89.9,0.0,1,1,0
thami.brambilla,1735220480519472735,2026-06-22,199.8,0.0,2,2,0
thami.brambilla,1735220480519472735,2026-06-23,289.7,22.78,3,3,0
thami.brambilla,1735220480519472735,2026-06-27,199.8,23.98,2,2,0
thami.brambilla,1731763836201109087,2026-06-27,99.9,11.99,1,1,0
thami.brambilla,1735220480519472735,2026-06-28,299.7,23.98,3,3,0
thami.brambilla,1735220480519472735,2026-06-29,99.9,11.99,1,1,0
thami.brambilla,1735220480519472735,2026-06-30,99.9,11.99,1,1,0
thami.brambilla,1735220491823449695,2026-07-04,104.4,12.53,1,1,0
thay.vargas05,1731763836201109087,2026-06-30,199.8,15.98,2,2,0
thay.vargas05,1731763836201109087,2026-07-01,299.7,23.97,3,2,0
tukaliveshop,1731763836201109087,2026-06-13,89.9,7.19,1,1,0
valeriaportovp,1733355336293385823,2026-06-04,79.9,6.39,1,1,0
valeriaportovp,1733355336293385823,2026-06-11,79.9,6.39,1,1,0
valeriaportovp,1733355336293385823,2026-06-14,79.9,6.39,1,1,0
valeriaportovp,1733355336293385823,2026-06-15,79.9,6.39,1,1,0
valeriaportovp,1733355336293385823,2026-06-28,59.9,4.79,1,1,0
valfreeitas,1731763836201109087,2026-06-09,89.9,7.19,1,1,0
valfreeitas,1731763836201109087,2026-06-20,99.9,7.99,1,1,0
vanessamaria05,1731763836201109087,2026-07-02,99.4,8.95,1,1,0
vanessarrferreiraa,1731763836201109087,2026-06-09,179.8,14.38,2,1,0
vivianalmeiida,1734713315420767839,2026-06-03,99.9,7.99,1,1,0
yas.alice,1732620602328647263,2026-06-13,99.9,7.99,1,1,0
yasmin.aoliveira,1734314781918922335,2026-06-01,219.8,17.58,2,2,0
yasmin.aoliveira,1733690547643385439,2026-06-04,109.9,8.79,1,1,0
yasmin.aoliveira,1731763836201109087,2026-06-05,89.9,7.19,1,1,0
yasmin.aoliveira,1733690547643385439,2026-06-06,109.9,8.79,1,1,0
yasmin.aoliveira,1731763836201109087,2026-06-07,89.9,0.0,1,1,0
yasmin.aoliveira,1731763836201109087,2026-06-08,269.7,0.0,3,3,2
yasmin.aoliveira,1731763836201109087,2026-06-09,89.9,0.0,1,1,0
yasmin.aoliveira,1733690547643385439,2026-06-14,109.9,8.79,1,1,1
yasmin.aoliveira,1733690547643385439,2026-06-15,99.9,7.99,1,1,0
yasmin.aoliveira,1734314781918922335,2026-06-15,109.9,8.79,1,1,0
yasmin.aoliveira,1731763836201109087,2026-07-02,99.4,7.95,1,1,0
